Kingdom	Phylum	Class	Order	Family	Genus	dataset1_N	dataset1_CaseAvgRA	dataset1_ContAvgRA	dataset1_Ratio	dataset2_N	dataset2_CaseAvgRA	dataset2_ContAvgRA	dataset2_Ratio
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	NA	NA	NA	NA	1	4.01696484764104e-08	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	1	0	9.15278189652963e-07	0	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	90	0.0211429130001154	0.0154657914162153	1.36707604745968	256	0.0208176639611266	0.0258179246337286	0.806326002436709
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	14	0.000138221057850346	5.97303689868306e-05	2.31408344188901	9	0.000876421659656513	4.57386948480672e-05	19.1614925298541
Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Nevskia	1	2.27319947825526e-05	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	NA	NA	NA	NA	1	2.40800749179291e-07	0	Inf
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	1	1.72316582782954e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	5	0.000100172372768365	4.11875185343833e-05	2.43210507291768	27	0.00283502335971828	9.78902279437038e-06	289.612499559066
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	SN8	NA	NA	NA	NA	1	0	1.49483615644466e-06	0
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	22	0.00152469680108709	0.00100697644054433	1.51413353847972	44	0.00389121924423351	1.65129214004188e-05	235.646930659696
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	1	3.63711916520841e-06	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	4	0.000202850797295206	0	Inf	NA	NA	NA	NA
Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	57	0.000152861957671713	0.000198817585289684	0.76885531754642	25	1.82595744771884e-06	1.34746853739656e-06	1.35510210223295
Bacteria	Proteobacteria	NA	NA	NA	NA	4	8.09256398581317e-06	0	Inf	15	7.25656954893504e-05	1.8313886721325e-06	39.6233178644999
Bacteria	Spirochaetes	Brachyspirae	Brachyspirales	Brachyspiraceae	Brachyspira	2	1.14576452032747e-05	6.24890644137276e-07	18.3354404658965	1	0	2.08230682611508e-06	0
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	NA	NA	NA	NA	1	3.24357332995441e-05	0	Inf
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema_2	NA	NA	NA	NA	1	5.5021300762973e-08	0	Inf
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA	NA	NA	NA	1	4.65337300259134e-07	0	Inf
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	51	0.000839861857787657	6.4449420534805e-05	13.0313329556486	162	0.00423502260684381	0.00151289523383952	2.79928346135105
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	NA	NA	NA	NA	8	1.96910452971319e-06	9.23387635913426e-08	21.3247876961806
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	5	1.83862122205669e-05	0	Inf	29	4.57807477143568e-05	6.52322325328588e-05	0.701811756807436
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	16	6.07752598926358e-05	1.72600848587222e-05	3.52114490688171	73	0.000416785864889249	0.000266746166638573	1.56248117879786
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	4	2.26475336059175e-05	3.29708475527491e-05	0.686895705962195	8	0.000252438889135376	1.6942332768071e-05	14.8998896781861
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	NA	NA	NA	NA	NA	2	1.20694360091348e-07	0	Inf
Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	7	8.82375000551484e-06	0.00101368999708088	0.00870458427223767	3	0	0.00015502167417409	0
Bacteria	Tenericutes	Mollicutes	Izimaplasmatales	NA	NA	67	0.00119446479825591	0.00071666300807195	1.66670357588205	71	0.000234421288954173	0.000304498175394847	0.769861062878933
Bacteria	Tenericutes	Mollicutes	Mollicutes_RF39	NA	NA	91	0.00398866252963396	0.00404055479109539	0.987157144465459	73	9.88000887779896e-05	0.0001138689788051	0.867664659986962
Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	NA	NA	NA	NA	1	6.20730537769901e-07	0	Inf
Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	NA	NA	NA	NA	1	0	5.09103586695861e-08	0
Bacteria	Tenericutes	Mollicutes	NA	NA	NA	4	6.34415051711422e-06	2.48564389089357e-05	0.255231674189401	1	0	1.12280390783666e-07	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	NA	NA	NA	NA	2	7.03394937423964e-08	5.49897767406266e-08	1.27913764906104
Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	NA	NA	NA	NA	15	4.61002880119874e-05	1.15579360435623e-06	39.8862632897724
Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA	1	4.10639392910722e-06	0	Inf	2	1.69048148203924e-06	0	Inf
Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	NA	NA	NA	NA	NA	NA	1	0	3.40108711111661e-07	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	243	0.0541452713302543	0.0218069995865139	2.48293081840288	394	0.0199466539069218	0.0148934000007184	1.33929484912509
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	4	8.19600011803529e-06	0	Inf	1	0	1.38741514568969e-07	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	NA	NA	NA	1	0	1.82636392858187e-06	0	3	2.88259421379797e-07	0	Inf
Bacteria	NA	NA	NA	NA	NA	214	0.000995577631982495	0.00119078215142418	0.836070334772635	370	0.000441124962097363	0.000213078212284334	2.07024902906883
Eukaryota	NA	NA	NA	NA	NA	2	0	2.18640592530057e-06	0	1	0	7.11210035685675e-08	0
NA	NA	NA	NA	NA	NA	15	0.00021507644889464	0.000438844408108083	0.490097275756259	17	5.83923003716014e-05	6.26695598504592e-05	0.931749010379775
